Respondent.ID,Wave,S0_Sample,Province,Segment,Q20_Bank usage,Q21_Main bank,Q1_Main Bank 1,Q2_NPS Main bank 1,Q2_1_Reason for NPS Main bank 1,Q3_Likelihood to recommend Mobile Banking_Main Bank 1,Q3_1_Reason for likelihood to recommend Mobile Banking_Main Bank 1,Q4_CSAT Product_Main Bank 1,Q5_CSAT Service_Main Bank 1,Q6_CSAT Price & Promotion_Main Bank 1,Q7_CSAT Convenience_Main Bank 1,Q8_CSAT Experience_Main Bank 1,Q9a_R1_Debit Card_Main Bank 1,Q9a_R2_Credit card_Main Bank 1,Q9a_R4_Banca_Main Bank 1,Q9a_R6_Terms deposit_Main Bank 1,Q9a_R7_Bond/Funds_Main Bank 1,Q9a_R8_Secured Loan_Main Bank 1,Q9a_R9_Unsecured Loan/ Overdraft without Collateral_Main Bank 1,Q9a_The lowest rated product's score_Main Bank 1,Q9a_The lowest rated product_Main Bank 1,Q9a_1_Reason for the lowest rated product's CSAT_Main Bank 1,Q9_R1_Branch_Main Bank 1,Q9_R2_Telesales_Main Bank 1,Q9_R3_Call Center_Main Bank 1,Q9_R4_Fanpage_Main Bank 1,Q9_R6_ATM_Main Bank 1,Q9_The lowest rated channel's score_Main Bank 1,Q9_The lowest rated channel_Main Bank 1,Q9_1_Reason for the lowest rated channel's CSAT_Main Bank 1,Q10_Main bank 2,Q11_NPS Main bank 2,Q11_1_Reason for NPS Main bank 2,Q31_Likelihood to recommend Mobile Banking_Main Bank 2,Q31_1_Reason for likelihood to recommend Mobile Banking_Main Bank 2,Q12_CSAT Product_Main Bank 2,Q13_CSAT Service_Main Bank 2,Q14_CSAT Price & Promotion_Main Bank 2,Q15_CSAT Convenience_Main Bank 2,Q16_CSAT Experience_Main Bank 2,Q17a_R1_Debit Card_Main Bank 2,Q17a_R2_Credit card_Main Bank 2,Q17a_R4_Banca_Main Bank 2,Q17a_R6_Terms deposit_Main Bank 2,Q17a_R7_Bond/Funds_Main Bank 2,Q17a_R8_Secured Loan_Main Bank 2,Q17a_R9_Unsecured Loan/ Overdraft without Collateral_Main Bank 2,Q17a_The lowest rated product's score_Main Bank 2,Q17a_The lowest rated product_Main Bank 2,Q17a_1_Reason for the lowest rated product's CSAT_Main Bank 2,Q17_R1_Branch_Main Bank 2,Q17_R2_Telesales_Main Bank 2,Q17_R3_Call Center_Main Bank 2,Q17_R4_Fanpage_Main Bank 2,Q17_R6_ATM_Main Bank 2,Q17_The lowest rated channel's score_Main Bank 2,Q17_The lowest rated channel_Main Bank 2,Q17_1_Reason for the lowest rated channel's CSAT_Main Bank 2,Q18_Brand Awareness,Q18a_Drive customer value by sustainably protecting and growing assets,Q18a.1_The bank provides experienced RMs and product's experts,"Q18a.2_The bank provides innovative, exclusive, investment solutions that ensure a seamless experience",Q18a.3_The bank offers impressive customer loyalty program,"Q18b_Your trusted partner to unlock opportunities in the most flexible and convenient way, empowering you to make the most of life on your own terms",Q18b.1_The bank offers intuitive and user-friendly digital banking services to manage your payments and grow your assets continuously,Q18b.2_The bank opens opportunities through solutions designed specifically for you,Q18b.3_The bank provides flexible customer loyalty program which brings customer satisfaction,Q18c.1_The bank gives me the feeling of safety and trust when using products and services,Q18c.2_The bank offers solution tailored to my needs,Q18c.3_The bank accompanies me to persuade my financial goals,Q18c.4_The bank deliver greater experiences
0Pm3VX8DFmD1gOMWq9zccKDTdsqEITmp+SG5CafgP2A=,May'25,Online,Ha Noi,MAF,"ACB,Techcombank","ACB,Techcombank",ACB,9,"Bảo mật cao, nhiều ưu đãi khách hàng.",8,"Điều hướng tốt hơn, thiết kế trực quan hơn nữa",4,5,4,5,5,3,5,3,3,4,I do not use this bank product,I do not use this bank product,3,Debit,Không có quyền lợi hấp dẫn,5,Not use in recent 1 month,4,4,4,4,Call Center,Tư vấn nhiệt tình và xuất sắc,Techcombank,10,"Giao dịch nhanh chóng, bảo mật tốt. Có chương trình ưu đãi",9,Giao dịch trên ứng dụng rất nhanh chóng. Không có lỗi phát sinh,4,5,5,5,5,I do not use this bank product,5,4,4,4,I do not use this bank product,I do not use this bank product,4,Bond/Funds,"Dễ mua, và có đảm bảo cho tài sản",5,Not use in recent 1 month,Not use in recent 1 month,5,4,4,ATM,Rút tiền nhanh chóng. Không gặp sự cố,"Techcombank,ACB,Vietcombank,MBBank,VPBank,Vietinbank",,,,,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank
WSVpk19m0uChuS++HMLgF0RVhde8tHuQ/C7fIfpWj/g=,May'25,Online,Ho Chi Minh,MAF,"MBBank,VPBank,Techcombank,ACB","MBBank,VPBank",VPBank,9,Ngân hàng thương mại được người tiêu dùng đánh giá cao,8,Cần có nhiều cây atm để giao dịch tiền,3,4,4,4,4,4,3,4,4,5,4,3,3,Credit card,Khá giống với các ngân hàng khác,3,4,4,3,4,3,Branch,Chưa được chăm chút chu đáo,MBBank,8,Cần chăm sóc khách hàng chu đáo hơn,8,Cần giao diện bắt mắt hơn,3,4,3,4,4,3,4,4,5,4,3,4,3,Secured Loan,Giống các ngân hàng khác,4,3,4,4,4,3,Telesales,Chưa được chăm sóc chu đáo,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank",,,,,BIDV,MB Bank,MB Bank,MB Bank,VPBank,VPBank,VPBank,Techcombank
FBh3V/2QiYFznum2fqXOzuYkurjqLs+tCCdcq/g4cug=,May'25,Online,Ha Noi,MAF,"BIDV,Vietcombank",Vietcombank,Vietcombank,9,"Ngân hàng có uy tín, app hoạt động mượt mà, nhanh, nhiều dịch vụ dành cho khách hàng, lãi suất cũng tốt.",9,"Ứng dụng vcb banking rất tuyệt vời, các dịch vụ ngân hàng số đa dạng",4,4,4,4,4,4,4,3,4,3,4,3,3,Banca,Tôi nghiên cứu thấy sp bảo hiểm của họ không nổi trội hơn các sp khác,4,Not use in recent 1 month,Not use in recent 1 month,4,4,4,ATM,"Máy hoạt động ổn định, tốc độ nhanh",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,None of above,None of above,None of above,None of above,Vietcombank,Vietcombank,None of above,Vietcombank
xgau0TEtL/L3ZNXLvlFHsBDKelLRGuez4Pre1eM/dtw=,May'25,Online,Ha Noi,MAF,"BIDV,MBBank,VPBank,Techcombank,ACB,Vietcombank","VPBank,ACB",VPBank,10,"Giao diện thân thiện dễ dùng, chính sách hoàn tiền hấp dẫn.",10,"Ứng dụng tốt, hoạt động nhanh, mượt mà ổn định",5,5,5,5,5,5,5,5,5,5,5,5,5,Banca,"Cách chính sách bảo hiểm minh bạch, rõ ràng.",5,5,5,5,5,5,Call Center,Tổng đài dễ liên lạc được khi tôi cần. Nhân viên lịch sự và dễ dàng giải đáp các thắc mắc của tôi.,ACB,10,"Ngân hàng tôi dùng từ rất lâu, STK ngắn và rất dễ nhớ, không mất phí sử dụng.",10,"Ứng dụng nhẹ, mượt, thao tác nhanh và dễ dàng, đầy đủ chức năng mà tôi cần đều có trên ứng dụng.",5,5,5,5,5,5,5,5,5,5,5,5,5,Debit,"Thẻ ghi nợ có màu sắc đẹp, chính sách phí hợp lý, các CTKM hấp dẫn, thu hút người dùng.",5,5,5,5,5,5,ATM,"Máy ATM được áp dụng công nghệ hoàn toàn mới, dễ dàng thao tác, thuận tiện trong việc xử lý yêu cầu.","Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,VPBank,ACB,ACB,VPBank,ACB,ACB,ACB,ACB
0E3LroYyUL7gjsgabMG7E9VwdGk7TWHILcrBfe06s4A=,May'25,Online,Ha Noi,MAF,"VPBank,Techcombank","VPBank,Techcombank",VPBank,10,"Giao dịch nhanh, ít khi có lỗi, hàng tháng được hoàn tiền, giao diện dễ sử dụng",9,"Ứng dụng có giao diện trực quan, dễ sử dụng và tích hợp nhiều chức năng",4,4,4,4,4,4,4,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Lãi suất cạnh tranh, ngân hàng an toàn để gửi số tiền lớn",4,Not use in recent 1 month,Not use in recent 1 month,4,Not use in recent 1 month,4,Fanpage,"Cập nhật nhiều thông tin liên quan, giúp tôi k bị bỏ lỡ các sự kiện hấp dẫn",Techcombank,9,"Ngân hàng phổ biến, nhiều người tin dùng, k mất phí chuyển tiền, giao dịch nhanh chóng",10,"Thiêt kế giao diện đẹp mắt, đơn giản dễ dàng sử dụng, có nhiều chức năng tích hợp rất có ích",4,4,4,4,4,4,4,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,"Giao dịch thuận tiện, không mất phí thường niên",4,Not use in recent 1 month,4,4,Not use in recent 1 month,4,Branch,"Nhân viên nhiệt tình chu đáo với khách hàng, tôi cảm thấy rất gần gũi khi đến phòng giao dịch","Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",,,,,VPBank,Techcombank,VPBank,Techcombank,VPBank,VPBank,VPBank,VPBank
iypPRv5bHkjr8xJORDU9H+yHT3T/jI9obxOSe7wOXSI=,May'25,Online,Ho Chi Minh,MAF,"VPBank,Techcombank,Vietcombank","VPBank,Techcombank",VPBank,10,"Là ngân hàng có lãi suất tốt, dịch vụ tốt",10,"Giao diện đẹp mắt, dễ sử dụng",5,4,5,5,4,4,5,4,5,4,5,4,4,Debit,"Thẻ sử dụng tốt, giao diện đẹp mắt",5,5,4,5,4,4,Call Center,Nhân viên trả lời chuyên nghiệp,Techcombank,9,"Uy tín, nhiều điểm giao dịch",9,Dễ sử dụng,4,4,5,5,4,3,4,4,5,4,5,5,3,Debit,Thẻ có giá trị không sử dụng,4,4,4,5,4,4,Call Center,Chăm sóc khách hàng tốt,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Vietinbank,Vietinbank,Techcombank,Vietinbank,Techcombank,Vietinbank,Techcombank,ACB
E2T7Ay+q0MXVsv5AyNt4VxRqYT7yJopZ9KcsZNu5EkQ=,May'25,Online,Ho Chi Minh,MAF,"BIDV,MBBank",MBBank,MBBank,9,"giao dịch nhanh chóng, thuận tiện",9,nhiều tiện ích,4,4,4,4,4,4,4,3,4,4,3,3,3,Secured Loan,lãi suất tương tự các ngân hàng khác,4,3,4,3,4,3,Telesales,ít tiếp xúc khách hàng,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",,,,,None of above,ACB,Vietcombank,Vietinbank,Vietcombank,VPBank,Vietinbank,ACB
sKQpSUD8vN7HLfJ1rFA7k7+Q8Paj1EdzMsFf/Nw5mC4=,May'25,Online,Ho Chi Minh,MAF,"Techcombank,ACB,MBBank","ACB,MBBank",ACB,9,Ngân hàng uy tín chất lượng,10,Ứng dụng truy cập nhanh và đầy đủ thông tin,5,4,4,5,4,4,5,5,4,5,4,5,4,Secured Loan,Ngân hàng cho vay với lãi suất thấp,5,5,4,5,4,4,Call Center,Tổng đài truy cập nhanh và tư vấn nhiệt tình,MBBank,9,Ngân hàng uy tín và dịch vụ tốt,9,Ứng dụng truy cập nhanh và đầy đủ thông tin cần thiết,5,4,5,4,5,3,4,I do not use this bank product,5,4,5,4,3,Debit,Tôi thấy ưu đãi cũng không đặc biệt hơn ngân hàng khác,4,4,4,5,5,4,Branch,Họ hỗ trợ tôi rất tận tình,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank",,,,,MB Bank,MB Bank,ACB,MB Bank,MB Bank,ACB,MB Bank,ACB
Ffmku9yDhMuPPKX7CFNM020eWkcJWtHiGvjzvZD/BW8=,May'25,Online,Ho Chi Minh,MAF,"VPBank,ACB",ACB,ACB,8,Ưu đãi độc quyền cho thành viên,9,"Dễ sử dụng, tíchhợp các tính năng thanh yoans hữu ích",5,5,5,5,5,5,4,5,5,5,5,5,4,Credit card,"Phí sử dụng thấp, thanh toán ít lỗi",5,5,4,5,5,4,Call Center,"Nhân viên nhỏ nhẹ, luôn giải thích chu đáo",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",,,,,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank
3ND5pw/2afq7D1yjvFhOBg==,May'25,Offline,Ha Noi,AFF,"ACB,BIDV",ACB,ACB,9,Sự uy tín và chuyên nghiệp của nhân viên ngân hàng khiến tôi sẵn sàng giới thiệu.,10,"Có nhiều ứng dụng giao dịch tiện ích nhanh chóng,bảo mật thông tin trên ứng dụng tốt.",4,5,4,5,5,I do not use this bank product,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,Thanh toán giao dịch mua sắm tiêu dùng nhanh thuận tiện.,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,Cây ATM sạch sẽ nhiều máy ATM trên các tuyến phố tiện lợi.,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",ACB,ACB,ACB,ACB,,,,,Vietcombank,ACB,ACB,ACB
YJPvN9WCAsBKMDboLuiC2Q==,May'25,Offline,Ho Chi Minh,AFF,"VPBank,Techcombank",VPBank,VPBank,9,"Có app giao dịch nhanh, chuyển tiền không mất phí , có đa dạng nhiều sản phẩm tài chính",9,"Gioa dịch trên app nhanh và tiện lợi , chuyển khoản không bị mất phí",5,4,5,5,5,4,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,5,4,Debit,Dùng thẻ để thanh toán mua sắm chi tiêu tiện lợi,5,4,5,Not use in recent 1 month,4,4,ATM,Máy đặt nhiều nơi ít bị bảo trì rút tiền nhanh,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",VPBank,VPBank,VPBank,VPBank,,,,,VPBank,VPBank,VPBank,VPBank
5ytF1PUwI24Q9vWeyhitmw==,May'25,Offline,Ha Noi,AFF,"Techcombank,VPBank",VPBank,VPBank,10,"Có ưu đãi phòng chờ riêng ở sân bay cho khách hàng vip, thẻ tín dụng nhiều ưu đãi hoàn tiền khi mua sắm
Ứng dụng ít bị lỗi",10,Ưng dụng ít bị lỗi và dễ sử dụng,5,4,5,5,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,5,Secured Loan,"Lãi suất vay thấp, thời hạn vay dài và không cần mua bảo hiểm nhân thọ kèm theo khoản vay",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,Branch,"Phòng giao dịch gần cơ quan tôi
Nhân viên nhiệt tình",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Techcombank,VPBank,VPBank,VPBank,,,,,VPBank,VPBank,Techcombank,VPBank
k+uFzU7rynik2t0sCOHkpA==,May'25,Offline,Ha Noi,AFF,"Vietcombank,Techcombank",Vietcombank,Vietcombank,10,"Ngân hàng uy tín  được nhiều người thân bạn bè tin dùng ,  giao dịch viên có  nghiệp vụ ngân hàng tốt giải đáp thắc mắc dễ hiểu",9,Ứng dụng mượt không bị lỗi,5,5,4,5,5,5,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Terms deposit,Lãi suất cạnh tranh so với các ngân hàng khác 0.01%,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
SpcD5alkaGjpWN7cdE0ugQ==,May'25,Offline,Ha Noi,AFF,BIDV,BIDV,BIDV,9,"sản phầm dịch vu đa dạng , ứng dụng thanh toán  mượt mà giao diện đẹp bắt mắt",9,"giao diện đẹp , chuyển tiền liên ngân hàng nhanh không mất phí",4,5,4,5,5,4,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,mở thẻ  tại quầy nhanh chóng được các bạn nhân viên hướng dẫn tận tình,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,máy atm sạch sẽ hoạt đông tốt,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV
wqtDfYJ4TUrTalH4+2W3pQ==,May'25,Offline,Ha Noi,AFF,MBBank,MBBank,MBBank,9,"Ngân hàng của Quân Đội nên cho cảm giác an tâm khi sử dụng , danh tiếng tốt  chưa thấy phốt lần nào",10,"App luôn sẵn sàng giao dịch , chuyển khoản nhanh  đa dạng tính năng  như tiết kiệm , vay , thanh toán hoá đơn sinh hoạt",5,4,4,5,4,4,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,Mở thẻ qua trang web đơn giản nhanh chóng,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,"Máy atm sạch sẽ  , rút tiền nhanh",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",MB Bank,MB Bank,MB Bank,MB Bank,,,,,MB Bank,MB Bank,MB Bank,MB Bank
O5NdehorRcFd3aiubExUkF0goXeNoSy3ObdOHh1ZZpE=,May'25,Online,Ho Chi Minh,MAF,ACB,ACB,ACB,10,Dịch vụ khách hàng đa dạng,10,Dễ dàng sử dụng,4,5,4,5,5,4,5,4,4,5,4,5,4,Secured Loan,Đáp ứng được nhu cầu của tôi,4,5,4,5,5,4,Branch,Tiếp đoán niềm nở,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB",,,,,ACB,ACB,Techcombank,ACB,Techcombank,ACB,ACB,Other
BWCVwAEsBcRCWm8fJN4FPQ==,May'25,Offline,Ho Chi Minh,AFF,ACB,ACB,ACB,10,"Bộ phận chăm sóc khách hàng tốt : có quà tặng khi mở sổ tiết kiệm , đội ngũ nhân viên thân thiện nhiệt tình vui vẻ",9,"Có giao diện màu xanh biển tươi mới .
Tốc độ giao dịch nhanh",5,5,4,5,5,5,5,4,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Banca,"Có nhân viên tư vấn các gói bảo hiểm tận tình , nhiều sản phẩm bảo hiểm đáp ứng nhu cầu",5,Not use in recent 1 month,5,Not use in recent 1 month,4,4,ATM,"Lúc nào rút tiền cũng được không bị lỗi,Máy atm mới hiện đại",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",ACB,ACB,ACB,ACB,,,,,ACB,ACB,ACB,ACB
c1fh36rcpyFvXPL4IWisPw==,May'25,Offline,Ho Chi Minh,AFF,"Vietcombank,BIDV",Vietcombank,Vietcombank,9,"Bảo mật thông tin khách hàng tốt , ngân hàng nhiều chi nhánh ở khắp cả nước , độ uy tín cao",9,"Ứng dụng dễ cài trên điện thoại, chuyển khoản đến tài khoản khác nhanh chóng",5,4,4,5,5,5,5,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,Nhiều kỳ hạn gửi lãi suất ổn định,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,Trụ máy có máy lạnh mát mẻ và sạch sẽ khi vào giao dịch,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Vietcombank,Vietcombank,Vietcombank,BIDV,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
O9UuW5bGUio6LPHbR7Rcng==,May'25,Offline,Ha Noi,AFF,"ACB,BIDV",ACB,ACB,9,"Có nhiều chi nhánh ngân hàng  phân bố rộng khắp cả nước , giúp khách hàng tiện giao dịch . Ngân hàng uy tín được bạn bè tôi tin dùng",10,Giao diện ứng dụng đẹp dễ dàng cài đặt giao dịch nhanh ít khi bị lỗi,4,4,5,4,5,I do not use this bank product,I do not use this bank product,5,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Banca,Có các gói bảo hiểm phù hợp với nhu cầu của tôi . Gói bảo hiểm liên kết với các bệnh viện mà tôi tin tưởng quyền lợi bảo hiểm cao khi nằm viện,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",ACB,ACB,ACB,MB Bank,,,,,Vietinbank,ACB,BIDV,ACB
gci9HqFnTvjqexdTPYw27g==,May'25,Offline,Ho Chi Minh,AFF,ACB,ACB,ACB,9,Đội ngũ cán bộ nhân viên chuyên nghiệp am hiểu về sản phẩm dịch vụ để tư vấn và hổ trợ khách hàng hiệu quả nhanh chóng,9,Bảo mật an toàn cao có nhiều lớp xác thực an toàn,5,5,5,4,5,4,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,Rút chuyển tiền và dùng thẻ thanh toán nhanh chóng,5,Not use in recent 1 month,4,Not use in recent 1 month,5,4,Call Center,Tổng đài viên chuyên nghiệp giải đáp thắc mắc nhiệt tình thỏa đáng,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",ACB,ACB,ACB,ACB,,,,,ACB,ACB,ACB,ACB
LBjseLEXfD3ad8+N9HLjUg==,May'25,Offline,Ho Chi Minh,MAF,MBBank,MBBank,MBBank,10,ngân hàng của quân đội uy tín cao yên tâm khi sử dụng dịch vụ . chuyển tiền qua app nhanh không tốn phí .,10,chuyển tiền nhanh không tốn phí . nhiều chức năng dễ sử dụng .,5,4,5,5,4,4,5,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,4,4,Terms deposit,"gửi tiền vào tài khoản tiết kiệm tại quầy nhanh , an toàn .dễ rút tiền từ tài khoản tiết kiệm khi cần .",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,rút tiền nhanh mà không phải chờ đợi lâu khi cần .,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank
5vKhhQfXe1K0jf3Kk/ZifQ==,May'25,Offline,Ho Chi Minh,AFF,Vietcombank,Vietcombank,Vietcombank,10,Là ngân hàng lớn uy tín . Dịch vụ tốt lãi suất gửi cao . Nhân viên có kiến thức tài chính tốt .,9,Đăng nhập ứng dụng dễ . Các chức năng quan trọng dễ tìm kiếm sử dụng .,5,4,5,4,5,5,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,4,I do not use this bank product,4,Secured Loan,"Lãi suất vay rõ ràng hợp lý , nhân viên ngân hàng hỗ trợ làm hồ sơ vay nhanh .",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,Branch,"Chi nhánh có nhiều tiện nghi ,máy móc hiện đại .",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
+VonZ+HOTaLxlTS65FYN+g==,May'25,Offline,Ha Noi,AFF,"MBBank,ACB",ACB,ACB,10,"Ngân hàng lớn và có uy tín tốt tại Việt Nam , có nhiều chi nhánh và phòng giao dịch , giao dịch tại phòng giao dịch nhanh không phải xếp hàng chờ lâu",9,"Ứng dụng dễ cài đặt và sử dụng, không bị đơ , chuyển khoản nhanh, bảo mật tài khoản tốt không bị hách tài khoản",4,5,4,5,5,5,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,"Được dùng trước trả sau rất thuận tiện, chi tiêu không cần dùng tiền mặt , hạn mức thẻ cao , mua sắm có nhiều ưu đãi",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,"Vị trí máy ATM gần chỗ tôi, rút tiền được 24/7 rất thuận tiện dễ dàng",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",ACB,ACB,ACB,ACB,,,,,ACB,ACB,ACB,ACB
uNPT6L7JbBPKZavAiO277g==,May'25,Offline,Ha Noi,AFF,BIDV,BIDV,BIDV,10,"Uy tín và bảo mật thông tin khách hàng, nhiều bạn bè và người thân sử dụng",10,Không bị lỗi khi dùng,5,4,5,5,4,5,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,4,4,Unsecured Loan/ Overdraft without Collateral,"Lãi suất rõ ràng, minh mạch, duyệt nhanh",5,Not use in recent 1 month,Not use in recent 1 month,4,4,4,ATM,"Máy atm rộng rãi , bảo mật , giao dịch nhanh",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV
3S02lyynfWjfGTlMbr5ddA==,May'25,Offline,Ho Chi Minh,AFF,Vietcombank,Vietcombank,Vietcombank,9,phí duy trì tài khoản thấp . hệ thống an ninh tại các chi nhánh giao dịch tốt .,9,"tiện lợi có thể dùng ở khắp mọi nơi chuyển tiền ,thanh toán hóa đơn ,quét mã QR nhanh .",4,4,5,4,5,4,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,4,4,Unsecured Loan/ Overdraft without Collateral,đa dạng gói vay lãi suất thấp  . thủ tục vay đơn giản .,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,có trụ atm gần nhà không phải đi xa khi rút tiền .,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
